Blood_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601
Blood_1,0.839248598,0.83859545,0.837340951,0.836078405,0.835126758,0.834991634,0.835918605,0.837677121,0.840327501,0.84333241,0.846282125,0.84902221,0.851688802,0.854129791,0.856422961,0.858620465,0.86111939,0.863825679,0.866769493,0.869749069,0.872810662,0.875847995,0.878636003,0.881142139,0.883337498,0.885142267,0.886655152,0.887850881,0.888884306,0.890006721,0.891118348,0.892537832,0.894199371,0.896232367,0.898609519,0.901199579,0.90385288,0.906547904,0.909065127,0.911456823,0.913632989,0.915840089,0.918121696,0.920509219,0.922912955,0.925363779,0.927807987,0.930125833,0.932279289,0.934315264,0.936263561,0.938046873,0.939744651,0.941421032,0.94317019,0.944983542,0.946900606,0.948911071,0.951063156,0.953258455,0.955567479,0.957955956,0.96037668,0.962756157,0.96509099,0.967355311,0.969648838,0.971915722,0.974279106,0.976673722,0.979146898,0.981598675,0.984054804,0.986438215,0.988791406,0.991022289,0.993151069,0.995135963,0.997017741,0.99869144,1.00021386,1.00155878,1.00286031,1.00413764,1.00552571,1.00713062,1.00897062,1.01099586,1.01312816,1.01528561,1.01733327,1.01925957,1.02106822,1.02272153,1.02426553,1.02565575,1.0269953,1.02822936,1.02933073,1.0303514,1.0312798,1.03208804,1.03277755,1.03334057,1.03383875,1.03415442,1.03434074,1.03439963,1.03429544,1.03402734,1.03358746,1.0330447,1.03237784,1.03150237,1.03047574,1.02926016,1.02789021,1.02638721,1.02475429,1.02312219,1.02147305,1.01978278,1.0180577,1.01618207,1.01414394,1.01181233,1.00923049,1.00648296,1.00364852,1.00091028,0.998332739,0.996016085,0.994010389,0.992282927,0.990826964,0.98947382,0.988077343,0.986440957,0.984438837,0.982068896,0.979352295,0.976438463,0.973420143,0.970339835,0.967144907,0.963718116,0.960023224,0.955921471,0.951398075,0.94645679,0.941104114,0.935351551,0.929184675,0.922602355,0.91565454,0.908322096,0.900654554,0.892615795,0.88425827,0.875635386,0.866851091,0.858033597,0.849393666,0.841096997,0.833221316,0.825873911,0.819091797,0.812821686,0.807071388,0.801780581,0.796959102,0.792556643,0.788617194,0.785110414,0.782025516,0.779340327,0.777061164,0.775132179,0.773541927,0.772240579,0.771290541,0.770554185,0.770123899,0.769927204,0.769910455,0.770034075,0.770288467,0.770635843,0.771141231,0.77180469,0.772664309,0.773667097,0.774754465,0.775936484,0.777207851,0.778565288,0.780056536,0.781671286,0.783376098,0.785164952,0.786946297,0.788753748,0.79056412,0.792325258,0.794060886,0.795721471,0.797323525,0.798848331,0.800276995,0.801655471,0.80289942,0.804012179,0.804972172,0.805730939,0.806297719,0.806676865,0.806894541,0.807004035,0.807008207,0.807028294,0.807037532,0.80707866,0.807172596,0.807304502,0.807487667,0.807676554,0.807877123,0.808054924,0.808158457,0.808155477,0.808102608,0.807941854,0.807763398,0.807594657,0.807474315,0.807403743,0.807415009,0.807475626,0.807623088,0.807786345,0.808009565,0.808289766,0.80861187,0.808973193,0.809414744,0.809872329,0.810363591,0.810839236,0.811325908,0.811818123,0.812302828,0.812755287,0.8132146,0.813592672,0.813927054,0.814144015,0.814301968,0.814377427,0.814393818,0.814430594,0.814473629,0.81452471,0.814640045,0.814753592,0.8148399,0.814929545,0.815013289,0.815109909,0.815184355,0.81524229,0.815305769,0.815288067,0.815155447,0.814881146,0.814407229,0.813639343,0.81257087,0.811168373,0.809437811,0.807377279,0.805030704,0.802465737,0.799729705,0.796836734,0.793735743,0.790503919,0.787121534,0.783571064,0.779856741,0.776038289,0.772046924,0.767865479,0.763433158,0.758842111,0.754129112,0.749326408,0.744530261,0.739707649,0.734869123,0.73001039,0.725149393,0.72037524,0.715791821,0.711434066,0.707349062,0.703504205,0.69991225,0.696558237,0.693416178,0.690574229,0.688056469,0.685916245,0.684326231,0.683358729,0.683138609,0.683623731,0.684691072,0.686187744,0.687804937,0.689278722,0.690474212,0.691261172,0.691639423,0.691595852,0.691214144,0.690610468,0.689853609,0.689069033,0.688456059,0.688144147,0.688206613,0.688711047,0.689668953,0.690978825,0.692529559,0.694180906,0.695842683,0.69738102,0.698696673,0.699810565,0.70068562,0.701353312,0.701804161,0.702052236,0.702140331,0.702088118,0.701865613,0.70160836,0.701286077,0.700979412,0.700684667,0.700446367,0.700225651,0.700026631,0.699823856,0.699642897,0.699425995,0.699180901,0.698956907,0.698795319,0.698699772,0.698713541,0.69877249,0.698862493,0.698891699,0.698860824,0.698819518,0.698817551,0.698983371,0.699323714,0.699830472,0.700504541,0.701234043,0.701933146,0.702520669,0.70293498,0.703206301,0.703287423,0.703229547,0.702941716,0.702300787,0.701234877,0.699629962,0.697567999,0.695211828,0.692705274,0.690301359,0.687994182,0.685554981,0.682788193,0.679345012,0.675048292,0.669677556,0.663180411,0.655715942,0.647312045,0.637899935,0.627654433,0.616754293,0.605419219,0.593884766,0.582461596,0.571466863,0.561083138,0.551423669,0.542585254,0.534473181,0.527179658,0.520774782,0.515239179,0.51066041,0.506983399,0.50421083,0.502181768,0.500725031,0.499853909,0.499503493,0.49966222,0.500329375,0.501384199,0.502837956,0.504597962,0.506598413,0.50876385,0.51107049,0.513427556,0.515736341,0.517993748,0.520191729,0.522302628,0.524339318,0.526326656,0.528278112,0.530130088,0.53191638,0.533645153,0.535329461,0.536923885,0.538494468,0.539954484,0.541336715,0.542650819,0.543887079,0.544981062,0.545978844,0.546777606,0.547398865,0.547727764,0.547790885,0.547510982,0.546874225,0.545842588,0.544434726,0.54266566,0.540528536,0.538014054,0.535135686,0.531846762,0.528190136,0.524175465,0.519850314,0.515316665,0.510531425,0.505604148,0.500554979,0.495415121,0.490282387,0.48519972,0.480198532,0.475321591,0.470565856,0.465978444,0.461572766,0.45731464,0.453282893,0.449430555,0.445718437,0.442174017,0.438766658,0.435492635,0.432414681,0.429480076,0.426721156,0.424128205,0.421680689,0.419375867,0.417176574,0.415144026,0.413218766,0.411361605,0.409576476,0.407855719,0.406143665,0.404468656,0.402833968,0.401263326,0.399683326,0.398106426,0.396568626,0.395042628,0.393548667,0.392123997,0.390762687,0.389439106,0.388175547,0.386920482,0.385677099,0.384459853,0.383291304,0.382161498,0.381172001,0.38022992,0.379427433,0.378696263,0.377996266,0.377327502,0.376647025,0.375974417,0.375335991,0.374698818,0.374159902,0.373708248,0.373349309,0.373121828,0.372992426,0.372941464,0.372916609,0.372924119,0.372937232,0.372937739,0.372938365,0.372925371,0.372900158,0.372831792,0.372749805,0.37267229,0.372578979,0.372467607,0.372330129,0.372150928,0.371873558,0.371474475,0.370997816,0.370502204,0.369977802,0.369438529,0.368911743,0.368409723,0.36784789,0.367263287,0.366672695,0.366080642,0.365487128,0.364863485,0.364250809,0.36367768,0.363110095,0.362546623,0.361935556,0.36122191,0.360369444,0.359308511,0.358040452,0.356553644,0.354838878,0.352923632,0.350799769,0.348523587,0.346030921,0.343320847,0.340321243,0.337017596,0.333436996,0.329568774,0.325538039,0.321405858,0.31728065,0.313184321,0.309140861,0.305243731,0.30151847,0.297845781,0.294320971,0.290914178,0.287784666,0.284882993,0.282242864,0.279852003,0.277789861,0.27594766,0.274360448,0.273014307,0.271991521,0.271314889,0.270908833,0.270734519,0.270796567,0.271025956,0.271452576,0.272061676,0.27303949
Blood_1,0.593259513,0.592704833,0.591903329,0.591035187,0.590269864,0.590093136,0.590629935,0.591723084,0.593232214,0.59502846,0.596972466,0.598854542,0.60061115,0.602255762,0.603778601,0.605268478,0.606856108,0.608581662,0.610666096,0.612935603,0.615410805,0.617867231,0.620154917,0.622211456,0.623897314,0.625309825,0.62650466,0.627536356,0.628463566,0.629290938,0.630097747,0.630924165,0.631892443,0.633114159,0.634587526,0.636262059,0.638044417,0.639908314,0.641720951,0.643443108,0.645137846,0.646753609,0.648375273,0.649956822,0.651557505,0.653128743,0.654719174,0.656311572,0.657877684,0.659350038,0.660774946,0.662135601,0.66336906,0.664573431,0.665839732,0.667176008,0.668606997,0.670188725,0.671953738,0.673787355,0.675615251,0.67752254,0.679367661,0.681140125,0.682849586,0.684538126,0.686227381,0.687881351,0.689577639,0.691331744,0.693116963,0.694918752,0.696694851,0.69841361,0.70006454,0.701634526,0.703063726,0.704354644,0.705527246,0.706592977,0.707503557,0.70834583,0.709235609,0.710218072,0.711341441,0.712681353,0.714186609,0.715824008,0.71752727,0.719231188,0.72091198,0.722490966,0.724009871,0.725428522,0.726672947,0.727796614,0.728828907,0.729714692,0.730533659,0.731246293,0.731908023,0.732462168,0.732927501,0.733303726,0.733596444,0.733781099,0.733907998,0.733907938,0.733825803,0.733622432,0.733354926,0.732919157,0.73238939,0.731677651,0.730800986,0.729766846,0.72862941,0.727458537,0.726304293,0.725156426,0.724024534,0.722842395,0.721578836,0.720183194,0.718631446,0.716908693,0.7149598,0.712896943,0.710744679,0.708637178,0.706651747,0.704879701,0.703377604,0.702084124,0.700959027,0.699937284,0.698836088,0.697514534,0.695916772,0.694000959,0.691877425,0.68964839,0.687374949,0.685067117,0.682641327,0.68000257,0.677088022,0.673822701,0.670255601,0.66636157,0.662124753,0.657598674,0.652805686,0.647762179,0.642555773,0.637176275,0.631600976,0.625782549,0.61969465,0.613404036,0.60700351,0.600593328,0.594371557,0.588394225,0.582751393,0.577473581,0.572553933,0.568020225,0.563851297,0.560010731,0.556524813,0.553359151,0.550547719,0.548075795,0.54592669,0.544050992,0.542445183,0.541072488,0.539880097,0.538889408,0.53810674,0.537519336,0.537134528,0.536951363,0.53696841,0.537133336,0.537426054,0.537838995,0.538344085,0.538883865,0.53948307,0.540148795,0.540874779,0.541678071,0.542612016,0.543677747,0.544905245,0.546227753,0.547595918,0.549043059,0.550500989,0.551970184,0.553390563,0.554777741,0.556114554,0.557398319,0.558579862,0.559724033,0.560774922,0.561749399,0.562642038,0.563459992,0.564176202,0.564791679,0.565256,0.565574825,0.565750837,0.565784454,0.565757513,0.565704584,0.565668285,0.565680325,0.565732241,0.565883219,0.566060424,0.566243649,0.566415191,0.566565692,0.566659391,0.566689253,0.566633284,0.566548824,0.566392779,0.566226304,0.566063166,0.56597352,0.565915644,0.565927267,0.565979421,0.566091895,0.566228807,0.566420972,0.566609919,0.566853821,0.567084312,0.567377508,0.567698777,0.568080783,0.568485975,0.568931401,0.569347739,0.569763422,0.570116758,0.570464432,0.570707142,0.570898175,0.571005702,0.571056783,0.57109797,0.571154177,0.571253657,0.571417332,0.571567237,0.571706355,0.571823478,0.571922064,0.572012365,0.572101414,0.572205663,0.572316229,0.572388649,0.57240653,0.572374046,0.572228014,0.571933806,0.571450412,0.570727289,0.569729149,0.568459809,0.566953897,0.565248966,0.563374817,0.561386108,0.559278548,0.557052255,0.554747939,0.552358031,0.549856067,0.54726994,0.544594049,0.541798115,0.538847685,0.535776436,0.53257972,0.529275119,0.525863528,0.522359133,0.518839478,0.515287936,0.511714041,0.508182526,0.504702747,0.501349747,0.498138607,0.495111763,0.492337823,0.489811271,0.48747167,0.48532927,0.48337397,0.481638223,0.480176151,0.479093373,0.478500456,0.478446126,0.478923082,0.479817212,0.480989963,0.48230499,0.483539045,0.484545559,0.485273123,0.48567912,0.485785961,0.485612661,0.485255063,0.484825641,0.484395057,0.484008759,0.483871073,0.483998656,0.484445065,0.485237598,0.486303389,0.487564743,0.48890534,0.490177095,0.491398394,0.492451519,0.493351012,0.494057357,0.494610935,0.494973272,0.495191962,0.495247364,0.495207727,0.495111018,0.49488464,0.494611681,0.494325519,0.49405691,0.493861675,0.49370116,0.493569314,0.49347052,0.493331254,0.493237585,0.493110597,0.493005931,0.49291721,0.492866278,0.492816389,0.492837161,0.492866397,0.492913336,0.492954671,0.492968351,0.493008673,0.493152559,0.493407518,0.49381569,0.494283527,0.494797438,0.495246291,0.495573401,0.495771438,0.495878488,0.495866984,0.495743275,0.495455801,0.494926542,0.494070917,0.492856681,0.491299003,0.489570588,0.487707317,0.485870838,0.484065235,0.482155383,0.479970217,0.477308303,0.473991424,0.469932139,0.465055525,0.459497094,0.453203201,0.446212947,0.438641936,0.43059212,0.422224432,0.413765341,0.405466229,0.397486836,0.389959484,0.382997334,0.376647145,0.370844901,0.36564818,0.361113489,0.357238173,0.353975773,0.351342052,0.349332005,0.347880632,0.346920699,0.346346468,0.346162677,0.346366256,0.346902043,0.347721517,0.348847598,0.350244552,0.351820797,0.353454679,0.355183274,0.356927872,0.358603477,0.360267609,0.361888766,0.363475025,0.365048558,0.366571397,0.368086904,0.369518608,0.370845258,0.372086227,0.373239189,0.374362737,0.375441551,0.376484931,0.377473772,0.378411531,0.379302055,0.380072951,0.380709976,0.381239444,0.381556153,0.381683618,0.38157016,0.381210953,0.380655527,0.379862696,0.37880367,0.377502859,0.375927687,0.37406379,0.371959746,0.369573087,0.366940171,0.364053279,0.360945106,0.357602,0.354083359,0.350436896,0.346750557,0.343028396,0.339311719,0.335587829,0.331954092,0.328340322,0.324836791,0.321460009,0.318248093,0.315139592,0.312152177,0.309223145,0.306448728,0.303733796,0.301138997,0.298690081,0.296374321,0.294105649,0.291946471,0.28987506,0.28795293,0.286136121,0.284461677,0.28294313,0.281554163,0.280248046,0.279056072,0.27789712,0.276734382,0.275531948,0.274301857,0.273050785,0.271817744,0.270577461,0.269372135,0.268196672,0.267049789,0.265965492,0.264968485,0.264008135,0.263091087,0.262163252,0.261250585,0.260325044,0.259412646,0.258601338,0.257860094,0.257119536,0.256485283,0.25592041,0.255414128,0.254940599,0.254502237,0.254134744,0.253758311,0.253405184,0.253163904,0.252971172,0.25288102,0.252871543,0.252873063,0.252892494,0.252918363,0.252944469,0.25300625,0.253080338,0.253166586,0.253282368,0.253381401,0.2534554,0.253503323,0.253528684,0.253593683,0.253662795,0.253665179,0.253636748,0.253478348,0.253199428,0.252840281,0.252464533,0.252113193,0.251782238,0.251462132,0.251143605,0.250783324,0.250417769,0.250092864,0.249804839,0.249548316,0.249280155,0.24898234,0.248660788,0.248268619,0.24784191,0.247335687,0.246722102,0.246000364,0.245165423,0.244191617,0.243139163,0.241961569,0.24067989,0.239224643,0.237539127,0.235654578,0.233584657,0.231288359,0.228835702,0.226248294,0.223514184,0.220649317,0.217740133,0.214863569,0.211960182,0.209120944,0.206303135,0.20356825,0.200898871,0.198338598,0.19599542,0.193847761,0.19187209,0.190089554,0.188425004,0.186945051,0.185625166,0.184507355,0.183628559,0.182985261,0.182570487,0.182320863,0.182177946,0.182147831,0.182211086,0.182392687,0.182816371,0.183541298
Blood_1,0.629052997,0.628454566,0.6275177,0.62648505,0.625740469,0.625765979,0.626560748,0.627983153,0.629788935,0.631670177,0.633518755,0.635224223,0.636871755,0.638385117,0.640001774,0.641629398,0.643289745,0.645181894,0.647418678,0.649983048,0.65261662,0.655224144,0.657748163,0.659957528,0.661793232,0.663273513,0.664444983,0.665304184,0.665971518,0.666656077,0.667390347,0.668343723,0.669509411,0.670855343,0.672402322,0.674128532,0.675972283,0.67789489,0.679747581,0.681629658,0.683480442,0.685295284,0.687116444,0.688923895,0.69069016,0.692389905,0.693956554,0.695487678,0.696972311,0.698376894,0.699673831,0.700925052,0.702120423,0.703315854,0.704569221,0.705926359,0.707463741,0.709029555,0.710682809,0.712474585,0.714317799,0.71621269,0.718137801,0.720024943,0.721884668,0.723666131,0.725451887,0.72730726,0.729198515,0.731051266,0.732904851,0.734707057,0.736505091,0.738294721,0.740071058,0.74178791,0.743363619,0.744742513,0.745969951,0.747017622,0.747943342,0.748804331,0.749692321,0.750644684,0.751735926,0.753014445,0.754482806,0.756089509,0.757780075,0.759503365,0.76117444,0.762789667,0.764337718,0.765786886,0.767099082,0.768259227,0.769251287,0.770123482,0.770841777,0.771473646,0.772107124,0.772705793,0.773234963,0.773715317,0.774085939,0.774273515,0.774336338,0.774222434,0.774052203,0.773755074,0.773397386,0.772946775,0.77236557,0.771613777,0.770713866,0.769672275,0.768583238,0.767403543,0.766224265,0.764997661,0.763749957,0.762513459,0.761195838,0.759812236,0.758292913,0.756605089,0.754740119,0.752658606,0.750421286,0.748234212,0.746142685,0.744245827,0.742635369,0.74126476,0.740090072,0.739024103,0.73788321,0.736586392,0.734992206,0.733085573,0.7309286,0.728575289,0.726138949,0.723662376,0.721052051,0.718244016,0.715146363,0.711752713,0.708028555,0.703995705,0.699658751,0.694987357,0.689983785,0.684702218,0.679148614,0.673375189,0.667367399,0.661146164,0.654686868,0.648042142,0.641314209,0.634630322,0.628053069,0.6217556,0.615807593,0.61024791,0.605062187,0.600332558,0.595977008,0.592015028,0.588410139,0.585148156,0.582203388,0.579559863,0.577254593,0.575310588,0.573620439,0.57226336,0.571157277,0.570295393,0.569620132,0.569118559,0.568830132,0.568694472,0.568645537,0.568740368,0.568933785,0.569297671,0.569769979,0.5704,0.57114321,0.571967781,0.572886467,0.573902428,0.574970841,0.576110184,0.57731998,0.578628004,0.579937577,0.581314445,0.58272481,0.584153712,0.585546672,0.586935878,0.588287234,0.589608192,0.590826571,0.592010558,0.593124926,0.594192564,0.595193446,0.596102893,0.596892893,0.597544074,0.598034918,0.598376453,0.598585963,0.59867692,0.598690867,0.598635912,0.59861505,0.598660827,0.598753393,0.598898172,0.599082887,0.599293232,0.599511206,0.59971267,0.599887609,0.600007057,0.600009859,0.599946022,0.599831879,0.599694371,0.599597335,0.599556446,0.599594355,0.599730492,0.599913836,0.600194931,0.600517988,0.600848317,0.601189315,0.601534009,0.601887107,0.602265239,0.602638721,0.603048801,0.60346806,0.603909433,0.604346454,0.604790092,0.60520184,0.605558276,0.605852902,0.606045365,0.606188178,0.606306136,0.606397212,0.606484711,0.606603801,0.606723547,0.606846213,0.606934965,0.607028306,0.607115865,0.607176363,0.607224524,0.607310951,0.607427239,0.607553184,0.607647777,0.607669532,0.607554138,0.607225835,0.606635392,0.605803251,0.604732811,0.60340941,0.601854682,0.60007149,0.598080575,0.595915735,0.593612552,0.59122014,0.588781178,0.586249292,0.583629906,0.580920637,0.578101218,0.575158775,0.572089314,0.568889916,0.565576375,0.562143981,0.558614135,0.555008531,0.551345646,0.547632694,0.543893933,0.540180504,0.536556065,0.533103108,0.529812038,0.526741505,0.523902893,0.521235704,0.518735111,0.516433179,0.514328182,0.512497365,0.510942757,0.509821534,0.509187996,0.509075284,0.509513378,0.510433912,0.51168555,0.513107121,0.514432251,0.515500665,0.516218305,0.516567886,0.516599298,0.516367376,0.515995324,0.515522122,0.515075803,0.514713824,0.514545918,0.51466012,0.515114486,0.515918314,0.517016947,0.51828599,0.519661546,0.521027625,0.522264242,0.52336359,0.524262011,0.524976671,0.52553302,0.525916576,0.526157081,0.526267588,0.526234806,0.526104331,0.52589035,0.525596261,0.525292873,0.525016069,0.52479136,0.524617493,0.524499893,0.524434984,0.524396837,0.524298489,0.524154186,0.524021745,0.523894429,0.523806274,0.523784399,0.523799241,0.523822725,0.523814857,0.52377969,0.523742259,0.523744941,0.523861825,0.524136543,0.524545789,0.52505368,0.525561929,0.526030064,0.526409686,0.526655138,0.526787162,0.526819229,0.526780188,0.526492059,0.525893331,0.52495569,0.523662329,0.522042453,0.520197749,0.518271387,0.516431272,0.514530718,0.512522936,0.510181367,0.507358909,0.503838122,0.499550194,0.494478196,0.488665193,0.482083172,0.474767417,0.466748178,0.458212286,0.449288875,0.440267891,0.431387752,0.422865272,0.414791197,0.407278329,0.400380045,0.394184023,0.388682544,0.38385126,0.379708618,0.376267076,0.373400241,0.371156663,0.369504631,0.368467212,0.367856711,0.367650062,0.367845118,0.368395388,0.36922127,0.370352775,0.371733487,0.373364747,0.37507087,0.376870543,0.378750056,0.380649656,0.38250193,0.384331852,0.386080086,0.387784898,0.389381081,0.390956402,0.392507851,0.394019336,0.395442724,0.396820933,0.398075223,0.399282873,0.400374174,0.401431471,0.402394027,0.403302014,0.404121071,0.404823929,0.405395031,0.405840546,0.406075507,0.406105787,0.405868798,0.405367672,0.404565006,0.403438658,0.402003914,0.400290906,0.398332,0.396128654,0.393658429,0.390931934,0.387957484,0.384708792,0.381220818,0.377551407,0.373759866,0.369877517,0.365956098,0.362039298,0.358178467,0.354359478,0.350631028,0.34699741,0.343488157,0.340142041,0.336896479,0.333745033,0.330721945,0.327743411,0.324881703,0.322126508,0.319528073,0.317086607,0.314759046,0.312575459,0.310515821,0.308539659,0.306692421,0.304918408,0.303274602,0.301697463,0.300234407,0.298875391,0.29758665,0.296335965,0.295114309,0.29384622,0.292596966,0.291323423,0.290063441,0.288839459,0.287652612,0.286430955,0.285256028,0.284085393,0.283012122,0.281939149,0.280982792,0.28012377,0.27931878,0.278552234,0.2778579,0.277222693,0.276637971,0.276056111,0.275545627,0.275064349,0.274588346,0.274146795,0.273727715,0.273332417,0.272947907,0.272610903,0.272318095,0.272130877,0.272033036,0.272021294,0.272096664,0.272180051,0.272286654,0.272400707,0.272482246,0.272559434,0.272580653,0.272601455,0.272605121,0.272582233,0.272572786,0.272523403,0.272416204,0.27226758,0.272061646,0.271856248,0.271637052,0.271434546,0.271200359,0.270940185,0.270665705,0.270368367,0.270037591,0.269674361,0.269291848,0.268880278,0.268387675,0.267934531,0.267564952,0.267187715,0.266850531,0.266507953,0.266132265,0.265726656,0.265184194,0.264535517,0.263782591,0.262824684,0.26171273,0.260398269,0.25894931,0.257360727,0.255593985,0.253659278,0.251518518,0.249177098,0.246586546,0.243808389,0.240872666,0.237764195,0.234625757,0.231463462,0.228265047,0.22513327,0.222082317,0.219152987,0.21634312,0.213678837,0.211215869,0.208865166,0.206665859,0.204658136,0.202838346,0.201181933,0.199713349,0.198465601,0.197440356,0.196609542,0.196049288,0.195705459,0.195628256,0.195745438,0.196028024,0.196459562,0.197079957,0.197951511
